Id,Category
5795,18
5796,37
5797,99
5798,35
5799,46
5800,0
5801,6
5802,9
5803,52
5804,31
5805,83
5806,63
5807,95
5808,40
5809,2
5810,62
5811,18
5812,28
5813,64
5814,76
5815,14
5816,65
5817,10
5818,14
5819,67
5820,7
5821,32
5822,75
5823,81
5824,0
5825,72
5826,94
5827,77
5828,7
5829,92
5830,98
5831,84
5832,92
5833,71
5834,97
5835,76
5836,17
5837,3
5838,88
5839,6
5840,84
5841,80
5842,58
5843,69
5844,63
5845,87
5846,25
5847,92
5848,27
5849,60
5850,34
5851,88
5852,61
5853,61
5854,73
5855,35
5856,74
5857,73
5858,76
5859,19
5860,73
5861,64
5862,39
5863,55
5864,95
5865,3
5866,10
5867,82
5868,53
5869,79
5870,41
5871,97
5872,1
5873,90
5874,45
5875,19
5876,18
5877,40
5878,62
5879,52
5880,94
5881,41
5882,43
5883,42
5884,59
5885,15
5886,27
5887,15
5888,27
5889,70
5890,33
5891,28
5892,65
5893,91
5894,16
5895,9
5896,47
5897,52
5898,33
5899,97
5900,46
5901,5
5902,88
5903,27
5904,40
5905,65
5906,51
5907,8
5908,0
5909,91
5910,75
5911,1
5912,15
5913,50
5914,85
5915,2
5916,95
5917,18
5918,73
5919,81
5920,21
5921,83
5922,44
5923,93
5924,63
5925,2
5926,44
5927,70
5928,59
5929,97
5930,87
5931,16
5932,75
5933,35
5934,78
5935,98
5936,38
5937,54
5938,86
5939,97
5940,49
5941,23
5942,71
5943,68
5944,89
5945,33
5946,95
5947,1
5948,2
5949,71
5950,73
5951,30
5952,1
5953,52
5954,64
5955,8
5956,38
5957,59
5958,33
5959,47
5960,69
5961,16
5962,22
5963,89
5964,58
5965,20
5966,60
5967,71
5968,6
5969,46
5970,46
5971,57
5972,24
5973,81
5974,75
5975,46
5976,43
5977,46
5978,0
5979,68
5980,86
5981,38
5982,3
5983,2
5984,81
5985,94
5986,34
5987,78
5988,2
5989,22
5990,24
5991,33
5992,49
5993,91
5994,77
5995,27
5996,71
5997,53
5998,47
5999,1
6000,94
6001,31
6002,38
6003,27
6004,43
6005,40
6006,89
6007,44
6008,23
6009,2
6010,19
6011,40
6012,67
6013,82
6014,96
6015,53
6016,44
6017,53
6018,93
6019,62
6020,65
6021,79
6022,4
6023,94
6024,31
6025,76
6026,48
6027,56
6028,40
6029,34
6030,27
6031,70
6032,60
6033,8
6034,65
6035,93
6036,78
6037,70
6038,86
6039,28
6040,33
6041,58
6042,54
6043,23
6044,63
6045,24
6046,40
6047,16
6048,8
6049,0
6050,88
6051,86
6052,64
6053,7
6054,89
6055,15
6056,23
6057,0
6058,74
6059,29
6060,39
6061,37
6062,38
6063,31
6064,27
6065,83
6066,65
6067,0
6068,33
6069,82
6070,68
6071,35
6072,38
6073,75
6074,61
6075,68
6076,63
6077,10
6078,49
6079,17
6080,27
6081,3
6082,22
6083,52
6084,71
6085,78
6086,82
6087,43
6088,99
6089,3
6090,86
6091,51
6092,79
6093,54
6094,81
6095,68
6096,50
6097,5
6098,85
6099,96
6100,34
6101,24
6102,4
6103,63
6104,82
6105,63
6106,53
6107,56
6108,8
6109,23
6110,77
6111,65
6112,95
6113,91
6114,56
6115,61
6116,68
6117,20
6118,34
6119,22
6120,75
6121,66
6122,82
6123,84
6124,35
6125,30
6126,54
6127,52
6128,22
6129,85
6130,69
6131,1
6132,50
6133,2
6134,9
6135,69
6136,63
6137,36
6138,39
6139,37
6140,96
6141,48
6142,43
6143,62
6144,97
6145,98
6146,94
6147,77
6148,70
6149,17
6150,84
6151,91
6152,13
6153,2
6154,2
6155,21
6156,74
6157,5
6158,28
6159,38
6160,87
6161,72
6162,20
6163,88
6164,92
6165,44
6166,79
6167,58
6168,98
6169,58
6170,47
6171,97
6172,12
6173,14
6174,14
6175,16
6176,78
6177,55
6178,47
6179,33
6180,41
6181,27
6182,4
6183,5
6184,40
6185,52
6186,8
6187,55
6188,53
6189,64
6190,87
6191,3
6192,60
6193,75
6194,64
6195,34
6196,7
6197,39
6198,24
6199,63
6200,58
6201,62
6202,5
6203,54
6204,27
6205,63
6206,26
6207,3
6208,99
6209,4
6210,16
6211,24
6212,56
6213,31
6214,92
6215,65
6216,75
6217,47
6218,77
6219,75
6220,6
6221,60
6222,37
6223,54
6224,44
6225,49
6226,62
6227,85
6228,56
6229,91
6230,14
6231,65
6232,20
6233,22
6234,50
6235,33
6236,34
6237,16
6238,75
6239,53
6240,96
6241,90
6242,61
6243,69
6244,16
6245,51
6246,39
6247,88
6248,44
6249,49
6250,50
6251,28
6252,24
6253,10
6254,62
6255,85
6256,65
6257,60
6258,43
6259,21
6260,41
6261,4
6262,73
6263,90
6264,33
6265,44
6266,3
6267,84
6268,97
6269,5
6270,62
6271,90
6272,64
6273,60
6274,26
6275,73
6276,86
6277,34
6278,72
6279,96
6280,18
6281,58
6282,41
6283,66
6284,81
6285,32
6286,41
6287,3
6288,26
6289,26
6290,53
6291,69
6292,19
6293,64
6294,23
6295,6
6296,91
6297,77
6298,40
6299,97
6300,76
6301,84
6302,48
6303,32
6304,4
6305,27
6306,55
6307,20
6308,95
6309,66
6310,2
6311,17
6312,5
6313,41
6314,51
6315,48
6316,72
6317,19
6318,75
6319,67
6320,12
6321,76
6322,12
6323,72
6324,59
6325,97
6326,93
6327,28
6328,95
6329,75
6330,62
6331,8
6332,9
6333,87
6334,19
6335,75
6336,37
6337,12
6338,44
6339,79
6340,66
6341,49
6342,37
6343,42
6344,61
6345,12
6346,58
6347,77
6348,85
6349,76
6350,72
6351,15
6352,39
6353,84
6354,75
6355,44
6356,23
6357,58
6358,70
6359,20
6360,57
6361,70
6362,66
6363,37
6364,94
6365,21
6366,68
6367,73
6368,0
6369,5
6370,44
6371,94
6372,46
6373,61
6374,55
6375,16
6376,36
6377,64
6378,47
6379,9
6380,96
6381,9
6382,28
6383,86
6384,25
6385,45
6386,10
6387,71
6388,89
6389,0
6390,68
6391,5
6392,83
6393,38
6394,96
6395,81
6396,64
6397,8
6398,70
6399,62
6400,83
6401,71
6402,13
6403,0
6404,82
6405,4
6406,88
6407,45
6408,51
6409,72
6410,20
6411,2
6412,6
6413,58
6414,79
6415,40
6416,18
6417,64
6418,28
6419,9
6420,92
6421,87
6422,62
6423,93
6424,39
6425,88
6426,35
6427,60
6428,86
6429,34
6430,60
6431,5
6432,9
6433,6
6434,63
6435,10
6436,36
6437,70
6438,22
6439,12
6440,57
6441,88
6442,5
6443,8
6444,88
6445,37
6446,75
6447,39
6448,96
6449,16
6450,23
6451,19
6452,93
6453,86
6454,60
6455,15
6456,60
6457,91
6458,7
6459,53
6460,52
6461,68
6462,49
6463,44
6464,67
6465,46
6466,32
6467,81
6468,38
6469,53
6470,68
6471,24
6472,64
6473,40
6474,48
6475,46
6476,24
6477,98
6478,8
6479,36
6480,75
6481,36
6482,39
6483,87
6484,25
6485,79
6486,21
6487,82
6488,8
6489,41
6490,35
6491,52
6492,66
6493,8
6494,30
6495,84
6496,22
6497,0
6498,32
6499,62
6500,65
6501,16
6502,30
6503,24
6504,77
6505,24
6506,20
6507,73
6508,95
6509,56
6510,7
6511,31
6512,49
6513,54
6514,23
6515,17
6516,77
6517,24
6518,68
6519,17
6520,48
6521,76
6522,20
6523,85
6524,48
6525,49
6526,98
6527,12
6528,21
6529,24
6530,20
6531,25
6532,58
6533,72
6534,38
6535,3
6536,41
6537,76
6538,35
6539,92
6540,79
6541,94
6542,37
6543,42
6544,61
6545,93
6546,24
6547,6
6548,3
6549,97
6550,8
6551,61
6552,69
6553,64
6554,13
6555,89
6556,43
6557,26
6558,44
6559,46
6560,87
6561,28
6562,68
6563,60
6564,25
6565,49
6566,11
6567,98
6568,19
6569,83
6570,14
6571,79
6572,73
6573,13
6574,41
6575,50
6576,41
6577,10
6578,24
6579,24
6580,78
6581,1
6582,93
6583,13
6584,37
6585,25
6586,54
6587,61
6588,81
6589,17
6590,21
6591,62
6592,78
6593,75
6594,52
6595,25
6596,79
6597,76
6598,44
6599,68
6600,28
6601,70
6602,77
6603,3
6604,2
6605,87
6606,36
6607,22
6608,37
6609,64
6610,59
6611,64
6612,6
6613,70
6614,51
6615,48
6616,42
6617,7
6618,98
6619,87
6620,48
6621,1
6622,87
6623,23
6624,13
6625,54
6626,48
6627,95
6628,27
6629,42
6630,93
6631,72
6632,58
6633,20
6634,81
6635,49
6636,47
6637,72
6638,30
6639,97
6640,27
6641,89
6642,27
6643,20
6644,66
6645,27
6646,53
6647,52
6648,71
6649,39
6650,54
6651,89
6652,52
6653,89
6654,56
6655,54
6656,68
6657,53
6658,26
6659,69
6660,41
6661,49
6662,20
6663,51
6664,28
6665,76
6666,2
6667,69
6668,69
6669,84
6670,99
6671,35
6672,94
6673,17
6674,80
6675,81
6676,88
6677,43
6678,60
6679,51
6680,28
6681,57
6682,62
6683,17
6684,62
6685,48
6686,51
6687,67
6688,32
6689,64
6690,3
6691,58
6692,79
6693,73
6694,0
6695,92
6696,22
6697,60
6698,49
6699,67
6700,28
6701,62
6702,26
6703,11
6704,62
6705,71
6706,68
6707,7
6708,23
6709,88
6710,82
6711,47
6712,37
6713,31
6714,97
6715,47
6716,53
6717,74
6718,72
6719,64
6720,54
6721,23
6722,35
6723,52
6724,83
6725,64
6726,98
6727,5
6728,47
6729,90
6730,34
6731,6
6732,9
6733,98
6734,35
6735,72
6736,42
6737,44
6738,14
6739,59
6740,84
6741,56
6742,65
6743,1
6744,5
6745,23
6746,17
6747,80
6748,86
6749,80
6750,88
6751,74
6752,45
6753,16
6754,80
6755,8
6756,33
6757,25
6758,65
6759,93
6760,56
6761,53
6762,38
6763,46
6764,52
6765,65
6766,87
6767,25
6768,34
6769,14
6770,31
6771,64
6772,85
6773,79
6774,34
6775,6
6776,9
6777,13
6778,19
6779,25
6780,8
6781,35
6782,88
6783,44
6784,44
6785,56
6786,99
6787,30
6788,56
6789,9
6790,34
6791,99
6792,88
6793,26
6794,3
6795,34
6796,72
6797,74
6798,58
6799,12
6800,30
6801,61
6802,84
6803,53
6804,72
6805,64
6806,43
6807,73
6808,96
6809,79
6810,17
6811,63
6812,53
6813,31
6814,45
6815,95
6816,75
6817,75
6818,62
6819,89
6820,57
6821,80
6822,17
6823,48
6824,8
6825,58
6826,57
6827,98
6828,62
6829,42
6830,67
6831,76
6832,46
6833,54
6834,42
6835,16
6836,68
6837,18
6838,34
6839,49
6840,41
6841,69
6842,66
6843,28
6844,26
6845,56
6846,46
6847,16
6848,81
6849,31
6850,2
6851,86
6852,46
6853,28
6854,46
6855,83
6856,1
6857,68
6858,29
6859,33
6860,59
6861,64
6862,81
6863,79
6864,98
6865,19
6866,77
6867,35
6868,9
6869,97
6870,54
6871,68
6872,53
6873,43
6874,14
6875,33
6876,51
6877,23
6878,30
6879,21
6880,31
6881,50
6882,11
6883,75
6884,12
6885,3
6886,90
6887,1
6888,81
6889,42
6890,82
6891,47
6892,86
6893,60
6894,75
6895,65
6896,38
6897,78
6898,0
6899,15
6900,78
6901,48
6902,69
6903,80
6904,76
6905,53
6906,30
6907,33
6908,98
6909,33
6910,15
6911,93
6912,43
6913,28
6914,5
6915,7
6916,45
6917,65
6918,11
6919,47
6920,16
6921,76
6922,60
6923,26
6924,12
6925,65
6926,31
6927,64
6928,27
6929,61
6930,77
6931,60
6932,51
6933,95
6934,99
6935,31
6936,34
6937,26
6938,35
6939,9
6940,66
6941,83
6942,57
6943,91
6944,26
6945,22
6946,24
6947,63
6948,51
6949,11
6950,82
6951,44
6952,97
6953,72
6954,33
6955,11
6956,49
6957,6
6958,59
6959,17
6960,6
6961,23
6962,56
6963,69
6964,5
6965,45
6966,12
6967,48
6968,9
6969,11
6970,71
6971,32
6972,93
6973,94
6974,90
6975,8
6976,86
6977,75
6978,62
6979,99
6980,20
6981,69
6982,59
6983,91
6984,81
6985,23
6986,8
6987,86
6988,87
6989,6
6990,28
6991,18
6992,11
6993,19
6994,69
6995,54
6996,80
6997,73
6998,20
6999,11
7000,87
7001,59
7002,53
7003,9
7004,34
7005,35
7006,71
7007,2
7008,94
7009,0
7010,56
7011,96
7012,75
7013,21
7014,38
7015,8
7016,66
7017,61
7018,48
7019,31
7020,32
7021,92
7022,27
7023,38
7024,3
7025,71
7026,12
7027,48
7028,26
7029,23
7030,80
7031,90
7032,57
7033,47
7034,25
7035,66
7036,92
7037,88
7038,22
7039,49
7040,27
7041,66
7042,71
7043,90
7044,38
7045,17
7046,48
7047,90
7048,32
7049,11
7050,7
7051,33
7052,80
7053,72
7054,99
7055,90
7056,5
7057,57
7058,88
7059,43
7060,86
7061,49
7062,47
7063,67
7064,52
7065,98
7066,4
7067,90
7068,52
7069,19
7070,23
7071,64
7072,96
7073,94
7074,60
7075,92
7076,46
7077,86
7078,71
7079,84
7080,94
7081,22
7082,15
7083,73
7084,51
7085,82
7086,24
7087,31
7088,87
7089,83
7090,1
7091,82
7092,34
7093,84
7094,3
7095,52
7096,35
7097,53
7098,36
7099,50
7100,54
7101,87
7102,75
7103,46
7104,78
7105,79
7106,9
7107,87
7108,60
7109,25
7110,24
7111,37
7112,0
7113,81
7114,6
7115,37
7116,99
7117,59
7118,98
7119,1
7120,33
7121,44
7122,66
7123,74
7124,59
7125,36
7126,30
7127,35
7128,53
7129,57
7130,91
7131,18
7132,48
7133,70
7134,97
7135,73
7136,40
7137,80
7138,71
7139,84
7140,83
7141,27
7142,94
7143,73
7144,91
7145,38
7146,63
7147,30
7148,52
7149,77
7150,87
7151,11
7152,45
7153,14
7154,80
7155,81
7156,10
7157,71
7158,83
7159,16
7160,23
7161,70
7162,52
7163,52
7164,82
7165,36
7166,78
7167,76
7168,98
7169,63
7170,31
7171,87
7172,45
7173,5
7174,13
7175,3
7176,82
7177,70
7178,41
7179,54
7180,41
7181,9
7182,42
7183,25
7184,39
7185,12
7186,21
7187,51
7188,72
7189,53
7190,29
7191,10
7192,30
7193,16
7194,80
7195,91
7196,60
7197,63
7198,38
7199,55
7200,83
7201,41
7202,96
7203,31
7204,85
7205,99
7206,43
7207,50
7208,37
7209,54
7210,38
7211,24
7212,1
7213,82
7214,83
7215,88
7216,67
7217,24
7218,58
7219,76
7220,3
7221,75
7222,29
7223,87
7224,70
7225,65
7226,27
7227,42
7228,40
7229,62
7230,69
7231,9
7232,73
7233,81
7234,37
7235,37
7236,52
7237,93
7238,76
7239,61
7240,74
7241,19
7242,8
7243,65
7244,64
7245,3
7246,77
7247,17
7248,90
7249,2
7250,8
7251,53
7252,89
7253,78
7254,31
7255,78
7256,47
7257,97
7258,0
7259,50
7260,21
7261,22
7262,8
7263,9
7264,89
7265,5
7266,16
7267,90
7268,30
7269,33
7270,85
7271,10
7272,34
7273,9
7274,40
7275,9
7276,19
7277,68
7278,70
7279,53
7280,90
7281,76
7282,47
7283,44
7284,40
7285,21
7286,8
7287,22
7288,83
7289,55
7290,25
7291,63
7292,73
7293,10
7294,75
7295,7
7296,24
7297,72
7298,80
7299,46
7300,20
7301,89
7302,71
7303,94
7304,97
7305,57
7306,29
7307,26
7308,98
7309,64
7310,11
7311,78
7312,50
7313,75
7314,88
7315,9
7316,93
7317,82
7318,23
7319,64
7320,81
7321,40
7322,85
7323,96
7324,41
7325,95
7326,3
7327,81
7328,10
7329,16
7330,17
7331,55
7332,19
7333,6
7334,59
7335,19
7336,8
7337,17
7338,24
7339,97
7340,75
7341,74
7342,60
7343,54
7344,69
7345,21
7346,1
7347,16
7348,27
7349,52
7350,27
7351,64
7352,70
7353,54
7354,72
7355,79
7356,18
7357,83
7358,43
7359,86
7360,3
7361,97
7362,14
7363,51
7364,54
7365,99
7366,84
7367,31
7368,67
7369,76
7370,20
7371,25
7372,24
7373,64
7374,84
7375,64
7376,61
7377,14
7378,46
7379,1
7380,99
7381,4
7382,53
7383,30
7384,96
7385,12
7386,64
7387,70
7388,18
7389,1
7390,8
7391,5
7392,37
7393,85
7394,2
7395,82
7396,78
7397,12
7398,15
7399,8
7400,66
7401,62
7402,90
7403,7
7404,84
7405,2
7406,46
7407,54
7408,5
7409,60
7410,73
7411,3
7412,8
7413,23
7414,88
7415,68
7416,34
7417,58
7418,29
7419,94
7420,23
7421,66
7422,21
7423,83
7424,48
7425,21
7426,31
7427,46
7428,25
7429,55
7430,33
7431,75
7432,74
7433,72
7434,8
7435,24
7436,38
7437,33
7438,83
7439,64
7440,78
7441,15
7442,33
7443,33
7444,61
7445,64
7446,97
7447,11
7448,90
7449,47
7450,71
7451,53
7452,51
7453,34
7454,19
7455,26
7456,90
7457,91
7458,25
7459,82
7460,44
7461,49
7462,92
7463,97
7464,41
7465,46
7466,19
7467,48
7468,84
7469,64
7470,87
7471,76
7472,18
7473,42
7474,15
7475,1
7476,6
7477,88
7478,16
7479,48
7480,33
7481,51
7482,60
7483,17
7484,18
7485,25
7486,96
7487,61
7488,28
7489,80
7490,34
7491,32
7492,85
7493,10
7494,86
7495,42
7496,46
7497,24
7498,39
7499,2
7500,16
7501,35
7502,54
7503,81
7504,27
7505,25
7506,7
7507,97
7508,42
7509,70
7510,48
7511,7
7512,96
7513,25
7514,73
7515,49
7516,23
7517,6
7518,64
7519,61
7520,4
7521,49
7522,17
7523,81
7524,2
7525,7
7526,14
7527,64
7528,81
7529,11
7530,56
7531,26
7532,75
7533,21
7534,6
7535,34
7536,72
7537,73
7538,88
7539,69
7540,66
7541,74
7542,50
7543,60
7544,78
7545,88
7546,82
7547,59
7548,23
7549,75
7550,0
7551,49
7552,33
7553,37
7554,29
7555,58
7556,40
7557,37
7558,88
7559,72
7560,0
7561,89
7562,32
7563,10
7564,86
7565,31
7566,34
7567,27
7568,2
7569,80
7570,62
7571,30
7572,52
7573,63
7574,27
7575,18
7576,84
7577,30
7578,56
7579,21
7580,78
7581,46
7582,36
7583,53
7584,81
7585,6
7586,67
7587,57
7588,89
7589,81
7590,46
7591,16
7592,52
7593,88
7594,14
7595,30
7596,99
7597,13
7598,28
7599,84
7600,49
7601,38
7602,79
7603,2
7604,7
7605,60
7606,0
7607,94
7608,8
7609,41
7610,31
7611,15
7612,94
7613,33
7614,65
7615,1
7616,14
7617,47
7618,94
7619,17
7620,38
7621,58
7622,73
7623,48
7624,7
7625,97
7626,5
7627,60
7628,21
7629,4
7630,84
7631,34
7632,29
7633,92
7634,0
7635,56
7636,57
7637,46
7638,68
7639,21
7640,62
7641,8
7642,38
7643,96
7644,11
7645,15
7646,36
7647,25
7648,98
7649,98
7650,73
7651,26
7652,69
7653,88
7654,20
7655,8
7656,58
7657,90
7658,54
7659,75
7660,12
7661,81
7662,9
7663,1
7664,69
7665,82
7666,59
7667,87
7668,70
7669,43
7670,46
7671,97
7672,86
7673,10
7674,52
7675,86
7676,40
7677,84
7678,18
7679,17
7680,65
7681,54
7682,10
7683,91
7684,96
7685,72
7686,87
7687,70
7688,44
7689,79
7690,51
7691,12
7692,42
7693,89
7694,90
7695,48
7696,42
7697,7
7698,49
7699,77
7700,32
7701,15
7702,14
7703,70
7704,82
7705,95
7706,12
7707,58
7708,81
7709,87
7710,95
7711,64
7712,13
7713,64
7714,65
7715,13
7716,57
7717,52
7718,56
7719,40
7720,62
7721,16
7722,60
7723,7
7724,17
7725,34
7726,66
7727,44
7728,66
7729,43
7730,65
7731,27
7732,49
7733,88
7734,9
7735,44
7736,99
7737,32
7738,10
7739,10
7740,29
7741,60
7742,5
7743,38
7744,5
7745,41
7746,5
7747,47
7748,36
7749,76
7750,5
7751,24
7752,48
7753,71
7754,53
7755,56
7756,40
7757,74
7758,71
7759,2
7760,42
7761,32
7762,3
7763,51
7764,95
7765,20
7766,43
7767,64
7768,5
7769,2
7770,28
7771,56
7772,49
7773,82
7774,48
7775,67
7776,26
7777,87
7778,95
7779,96
7780,35
7781,15
7782,82
7783,49
7784,32
7785,8
7786,83
7787,70
7788,86
7789,33
7790,42
7791,30
7792,17
7793,48
7794,86
7795,75
7796,30
7797,37
7798,49
7799,89
7800,82
7801,87
7802,18
7803,13
7804,36
7805,51
7806,1
7807,5
7808,75
7809,59
7810,84
7811,69
7812,27
7813,50
7814,53
7815,8
7816,17
7817,72
7818,97
7819,16
7820,78
7821,89
7822,13
7823,10
7824,32
7825,40
7826,28
7827,42
7828,34
7829,12
7830,20
7831,90
7832,13
7833,33
7834,34
7835,22
7836,91
7837,84
7838,43
7839,73
7840,47
7841,70
7842,7
7843,34
7844,65
7845,18
7846,62
7847,56
7848,24
7849,0
7850,49
7851,19
7852,14
7853,17
7854,10
7855,27
7856,65
7857,82
7858,18
7859,42
7860,16
7861,25
7862,74
7863,5
7864,16
7865,77
7866,54
7867,45
7868,13
7869,27
7870,26
7871,49
7872,72
7873,9
7874,51
7875,61
7876,5
7877,46
7878,49
7879,30
7880,76
7881,24
7882,34
7883,63
7884,23
7885,71
7886,22
7887,6
7888,42
7889,18
7890,13
7891,93
7892,69
7893,62
7894,16
7895,54
7896,28
7897,48
7898,32
7899,19
7900,26
7901,13
7902,99
7903,83
7904,87
7905,31
7906,84
7907,57
7908,66
7909,70
7910,90
7911,17
7912,2
7913,54
7914,71
7915,65
7916,63
7917,94
7918,64
7919,25
7920,68
7921,98
7922,39
7923,72
7924,82
7925,83
7926,73
7927,86
7928,91
7929,17
7930,64
7931,38
7932,27
7933,15
7934,84
7935,97
7936,48
7937,24
7938,85
7939,59
7940,76
7941,65
7942,45
7943,20
7944,17
7945,52
7946,45
7947,29
7948,62
7949,69
7950,43
7951,32
7952,11
7953,2
7954,30
7955,76
7956,45
7957,69
7958,36
7959,77
7960,95
7961,17
7962,93
7963,37
7964,83
7965,17
7966,73
7967,69
7968,70
7969,5
7970,54
7971,70
7972,53
7973,60
7974,23
7975,44
7976,64
7977,40
7978,8
7979,0
7980,91
7981,7
7982,25
7983,68
7984,29
7985,3
7986,36
7987,79
7988,93
7989,25
7990,48
7991,52
7992,33
7993,29
7994,5
7995,25
7996,10
7997,81
7998,35
7999,50
8000,3
8001,31
8002,20
8003,56
8004,38
8005,7
8006,12
8007,69
8008,1
8009,83
8010,73
8011,22
8012,48
8013,67
8014,87
8015,27
8016,17
8017,40
8018,78
8019,70
8020,5
8021,48
8022,52
8023,7
8024,75
8025,23
8026,37
8027,83
8028,16
8029,83
8030,21
8031,52
8032,35
8033,74
8034,69
8035,82
8036,52
8037,69
8038,82
8039,46
8040,33
8041,63
8042,43
8043,62
8044,80
8045,24
8046,85
8047,27
8048,84
8049,30
8050,97
8051,45
8052,11
8053,14
8054,60
8055,2
8056,35
8057,80
8058,49
8059,17
8060,60
8061,83
8062,51
8063,88
8064,24
8065,1
8066,8
8067,27
8068,46
8069,81
8070,38
8071,30
8072,82
8073,92
8074,51
8075,37
8076,24
8077,65
8078,18
8079,60
8080,18
8081,26
8082,15
8083,22
8084,31
8085,19
8086,41
8087,61
8088,35
8089,46
8090,57
8091,3
8092,22
8093,43
8094,79
8095,96
8096,30
8097,75
8098,52
8099,26
8100,59
8101,63
8102,32
8103,75
8104,91
8105,27
8106,46
8107,94
8108,99
8109,82
8110,35
8111,87
8112,37
8113,9
8114,93
8115,75
8116,76
8117,88
8118,88
8119,61
8120,99
8121,70
8122,6
8123,52
8124,16
8125,17
8126,43
8127,93
8128,84
8129,12
8130,73
8131,85
8132,1
8133,92
8134,21
8135,82
8136,75
8137,27
8138,68
8139,53
8140,23
8141,81
8142,64
8143,6
8144,7
8145,71
8146,98
8147,54
8148,48
8149,77
8150,54
8151,42
8152,8
8153,0
8154,26
8155,63
8156,47
8157,85
8158,10
8159,49
8160,61
8161,49
8162,36
8163,44
8164,23
8165,82
8166,41
8167,81
8168,75
8169,74
8170,76
8171,74
8172,48
8173,63
8174,33
8175,37
8176,36
8177,82
8178,48
8179,55
8180,64
8181,52
8182,48
8183,10
8184,99
8185,81
8186,54
8187,24
8188,24
8189,37
8190,4
8191,1
8192,6
8193,25
8194,53
8195,29
8196,5
8197,12
8198,31
8199,12
8200,0
8201,98
8202,24
8203,80
8204,28
8205,88
8206,53
8207,61
8208,97
8209,12
8210,3
8211,4
8212,87
8213,42
8214,68
8215,65
8216,61
8217,23
8218,84
8219,48
8220,88
8221,28
8222,36
8223,97
8224,8
8225,76
8226,77
8227,72
8228,60
8229,47
8230,6
8231,39
8232,40
8233,51
8234,52
8235,73
8236,23
8237,46
8238,13
8239,80
8240,88
8241,88
8242,97
8243,4
8244,35
8245,48
8246,20
8247,63
8248,35
8249,57
8250,87
8251,11
8252,66
8253,78
8254,65
8255,97
8256,20
8257,0
8258,53
8259,88
8260,34
8261,40
8262,0
8263,99
8264,57
8265,43
8266,30
8267,89
8268,64
8269,42
8270,5
8271,2
8272,48
8273,38
8274,67
8275,8
8276,3
8277,37
8278,57
8279,88
8280,50
8281,54
8282,50
8283,11
8284,85
8285,7
8286,17
8287,84
8288,79
8289,45
8290,17
8291,45
8292,93
8293,32
8294,60
8295,62
8296,87
8297,13
8298,13
8299,42
8300,75
8301,66
8302,67
8303,99
8304,45
8305,53
8306,17
8307,18
8308,12
8309,53
8310,28
8311,27
8312,29
8313,14
8314,68
8315,74
8316,99
8317,61
8318,58
8319,79
8320,70
8321,59
8322,54
8323,60
8324,53
8325,52
8326,25
8327,96
8328,20
8329,70
8330,32
8331,59
8332,73
8333,33
8334,26
8335,98
8336,3
8337,23
8338,56
8339,60
8340,3
8341,28
8342,6
8343,38
8344,48
8345,94
8346,95
8347,97
8348,77
8349,83
8350,15
8351,46
8352,84
8353,80
8354,90
8355,82
8356,86
8357,19
8358,98
8359,97
8360,33
8361,82
8362,65
8363,22
8364,23
8365,87
8366,90
8367,94
8368,31
8369,37
8370,20
8371,82
8372,35
8373,73
8374,46
8375,26
8376,48
8377,42
8378,83
8379,36
8380,0
8381,81
8382,98
8383,81
8384,54
8385,54
8386,37
8387,2
8388,75
8389,75
8390,88
8391,89
8392,94
8393,47
8394,36
8395,33
8396,52
8397,34
8398,84
8399,52
8400,69
8401,79
8402,86
8403,13
8404,24
8405,7
8406,41
8407,99
8408,83
8409,4
8410,9
8411,1
8412,99
8413,58
8414,85
8415,75
8416,31
8417,1
8418,66
8419,74
8420,64
8421,50
8422,45
8423,59
8424,71
8425,82
8426,20
8427,12
8428,47
8429,12
8430,95
8431,61
8432,87
8433,94
8434,3
8435,50
8436,30
8437,13
8438,64
8439,76
8440,5
8441,40
8442,9
8443,87
8444,92
8445,28
8446,22
8447,65
8448,88
8449,60
8450,78
8451,36
8452,28
8453,82
8454,81
8455,64
8456,39
8457,12
8458,95
8459,6
8460,74
8461,6
8462,69
8463,31
8464,0
8465,92
8466,18
8467,1
8468,54
8469,84
8470,88
8471,96
8472,84
8473,22
8474,74
8475,11
8476,98
8477,44
8478,65
8479,25
8480,53
8481,30
8482,50
8483,10
8484,45
8485,96
8486,23
8487,63
8488,56
8489,14
8490,76
8491,41
8492,33
8493,69
8494,28
8495,93
8496,37
8497,59
8498,76
8499,96
8500,69
8501,74
8502,83
8503,54
8504,10
8505,23
8506,74
8507,7
8508,25
8509,19
8510,94
8511,92
8512,37
8513,53
8514,21
8515,44
8516,19
8517,2
8518,64
8519,84
8520,33
8521,95
8522,49
8523,94
8524,96
8525,94
8526,13
8527,7
8528,30
8529,55
8530,83
8531,62
8532,69
8533,82
8534,7
8535,70
8536,7
8537,38
8538,21
8539,11
8540,13
8541,29
8542,37
8543,24
8544,79
8545,40
8546,60
8547,90
8548,39
8549,82
8550,44
8551,45
8552,19
8553,93
8554,30
8555,56
8556,63
8557,63
8558,29
8559,74
8560,45
8561,64
8562,77
8563,66
8564,69
8565,5
8566,25
8567,10
8568,76
8569,23
8570,45
8571,70
8572,34
8573,13
8574,61
8575,4
8576,78
8577,70
8578,84
8579,84
8580,27
8581,60
8582,20
8583,26
8584,51
8585,56
8586,85
8587,97
8588,55
8589,19
8590,53
8591,53
8592,86
